X;Y;Z
15.232047411802931;-11.357144519842461;-3.5527136788005009E-15
16.848396136448;-8.7824568105584291;-3.5527136788005009E-15
17.08429824;-5.668046722349148;-3.5527136788005009E-15
17.7696;-2.8707692070244866;-3.5527136788005009E-15
18;0;-3.5527136788005009E-15
16.7824;2.7112820288564596;-3.5527136788005009E-15
15.18604288;5.0382637531992422;-3.5527136788005009E-15
14.188123062272;7.3957531036281505;-3.5527136788005009E-15
12.025300588265472;8.9661667261914157;-3.5527136788005009E-15
10.441388110591348;10.769281049540943;-3.5527136788005009E-15
9.1628545037718219;13.116481896557035;-3.5527136788005009E-15
6.9536592809496511;14.40994873705187;-3.5527136788005009E-15
4.5664503805351666;15.334520889878178;-3.5527136788005009E-15
2.1912366222776676;16.858187389668831;-3.5527136788005009E-15
-0.52547594229358374;16.991876736666573;-3.5527136788005009E-15
-3.4186619887857774;17.6723725121001;-3.5527136788005009E-15
-6.1934199388183737;16.90093339024348;-3.5527136788005009E-15
-9.2990500238848437;16.568876505463106;-3.5527136788005009E-15
-11.822545542849944;14.873715638240464;-3.5527136788005009E-15
-14.782509364124309;13.471355421767225;-3.5527136788005009E-15
-15.904711621250739;10.39423629925988;-3.5527136788005009E-15
-18.272503925346697;8.1311499985051015;-3.5527136788005009E-15
-19.335430043624797;5.1128411894064909;-3.5527136788005009E-15
-18.908200695146792;1.8654614635661297;-3.5527136788005009E-15
-20.624903122839868;-2.7555331626029931;-7.1428571428571459
-18.866065417405814;-5.8353378225171344;-7.1428571428571459
-15.72002785795725;-7.9284497842757755;-7.1428571428571459
-13.308537430279005;-9.790935772621399;-7.1428571428571459
-9.9600994652239532;-10.284746495640045;-7.1428571428571459
-8.1101329223106617;-11.798531087350975;-7.1428571428571459
-5.559116345659576;-11.961430403265119;-7.1428571428571459
-3.4915281505600864;-12.719623540442582;-7.1428571428571459
-1.3266116685258711;-13.123250104972687;-7.1428571428571459
1.0236939006919248;-15.392584014206998;-7.1428571428571459
4.0748650909607509;-17.128195069160206;-7.1428571428571459
7.2870472357380649;-17.201120150177921;-7.1428571428571459
10.621174597789476;-16.648430616727996;-7.1428571428571459
13.954071204319678;-15.435785974854372;-7.1428571428571459
16.3277416569246;-12.899009427915916;-7.1428571428571459
18.246267239875163;-10.002665827057951;-7.1428571428571459
19.656167986699074;-6.82749235923418;-7.1428571428571459
19.472659092627605;-3.2855957905746669;-7.1428571428571459
19.747900947613005;0;-7.1428571428571459
18.42062390875634;3.1080872975012923;-7.1428571428571459
16.631510440704691;5.7768895001951925;-7.1428571428571459
15.438562811897972;8.46347269977375;-7.1428571428571459
12.964551489700092;10.242069932765046;-7.1428571428571459
10.345156835144408;11.443658588624514;-7.1428571428571459
8.2970071734525277;13.005355197010651;-7.1428571428571459
6.0175738273522281;14.204520304082786;-7.1428571428571459
3.3136146056938816;13.928372126047856;-7.1428571428571459
0.950069924084567;14.285550706083564;-7.1428571428571459
-1.5515455025346852;15.348364681303968;-7.1428571428571459
-4.6605046446253349;16.978200384438871;-7.1428571428571459
-7.4203289882692332;15.966161390346333;-7.1428571428571459
-10.58211983701414;15.394750130866253;-7.1428571428571459
-13.738183207139205;14.185975962330296;-7.1428571428571459
-16.760962472611812;12.330844611316499;-7.1428571428571459
-18.578920383283272;9.3703420016750734;-7.1428571428571459
-19.878980566648274;6.1486359029913977;-7.1428571428571459
-20.624903122839868;2.7555331626029931;-7.1428571428571459
-18.851657477372889;-4.0661256378461292;-14.285714285714285
-17.704377322570444;-7.6467895856360606;-14.285714285714285
-13.780181609108906;-9.48814851100653;-14.285714285714285
-8.74299585630917;-8.9709749081969612;-14.285714285714285
-5.9760630090324494;-9.1763303263893459;-14.285714285714285
-2.6858533409707896;-6.6861468109618141;-14.285714285714285
-0.52766987982853442;-2.7934203319556024;-14.285714285714285
0.024389787070273596;-2.8427166217102742;-14.285714285714285
0.57552234642662847;-2.7839552226687831;-14.285714285714285
1.7774172419160055;-4.2141612801456114;-14.285714285714285
4.0351959012539034;-5.9695528631081318;-14.285714285714285
8.8956348160067567;-8.8196399341008931;-14.285714285714285
13.940952811576251;-9.2503082139106585;-14.285714285714285
17.832976372752317;-7.3418881110921577;-14.285714285714285
18.918649779636308;-3.7420659885156855;-14.285714285714285
20.516295166207247;0;-14.285714285714285
18.918649779636308;3.7420659885156855;-14.285714285714285
17.832976372752317;7.3418881110921577;-14.285714285714285
16.069433706414372;10.66262949286396;-14.285714285714285
11.881075445847141;11.779576121279868;-14.285714285714285
9.3695732001401364;13.861077353299581;-14.285714285714285
5.9817032169487332;14.182298613810245;-14.285714285714285
2.8336761485431134;13.707247967120047;-14.285714285714285
0.12008701020593728;13.996569095921991;-14.285714285714285
-2.5980668901191879;13.753850943695921;-14.285714285714285
-5.2174627568999039;12.988319742264633;-14.285714285714285
-9.1303623311729041;14.019802104467725;-14.285714285714285
-11.67720972590106;11.981700228442561;-14.285714285714285
-14.846578336311516;10.222400845726229;-14.285714285714285
-17.704377322570444;7.6467895856360606;-14.285714285714285
-18.851657477372889;4.0661256378461292;-14.285714285714285
-4.705426532237837;-1.6356306674565542;-21.428571428571431
-6.1409073579471904;-4.63388932652668;-21.428571428571431
-5.6964296735115179;-8.1076730597703115;-21.428571428571431
-4.2202114252283964;-13.615193314667239;-21.428571428571431
0.18368026547293456;-16.221896776562954;-21.428571428571431
5.4105670352256459;-16.152691349329913;-21.428571428571431
10.106183825041736;-13.713085792915198;-21.428571428571431
13.167683437155116;-9.4760638647203415;-21.428571428571431
13.566538276669785;-4.374095638762534;-21.428571428571431
9.9087675050627677;0;-21.428571428571431
4.7412558108694478;1.5286660415240696;-21.428571428571431
4.0434181145706338;2.9098275690106168;-21.428571428571431
4.9571173888499365;6.726315018178509;-21.428571428571431
2.6539014526330895;7.9229498048595612;-21.428571428571431
0.056402944090131191;4.9812794780568312;-21.428571428571431
-3.1999381009080876;10.323600277082067;-21.428571428571431
-4.8035420706312166;6.8368348017403591;-21.428571428571431
-3.9764940243944564;3.0006368998209956;-21.428571428571431
-7.8923937976759833;2.7434370182342152;-21.428571428571431
