X;Y;Z
1.8268634067246747;16.970842903894919;5.7142857142857135
-1.8422969080746656;18.026449480638409;5.7142857142857135
-5.2220675103475411;16.250444599852734;5.7142857142857135
-9.0037445047051143;15.725123963565522;5.7142857142857135
-12.768375618192461;14.293898098428523;5.7142857142857135
-15.457154749087838;11.332400709393466;5.7142857142857135
-17.472688917578505;7.877314311682599;5.7142857142857135
-18.727190413214643;4.0791271128406681;5.7142857142857135
-19.813776014303961;-2.7229175630182096;0
-20.763211414574052;-7.27248594042655;0
-18.041616176974834;-10.747096618283468;0
-15.542138629322721;-14.122390974155703;0
-12.420975536497698;-16.932789691061711;0
-8.3837842116312018;-18.157977924119287;0
-4.6027165438469728;-19.463170358834077;0
-0.63754021430886509;-19.989835979195504;0
3.1854808376115171;-18.731062752369652;0
7.2096901529599986;-18.65530401516715;0
10.2389622272;-16.00511332387158;0
13.21916032;-13.647483300379507;0
15.670592;-10.743953944872251;0
16.5744;-7.02063135622431;0
17.64;-3.5819547735838322;0
18;0;0
17.64;3.5819547735838322;0
16.5744;7.02063135622431;0
15.670592;10.743953944872251;0
12.52341504;12.929194705622692;0
10.2389622272;16.00511332387158;0
6.4887211376639993;16.789773613650436;0
3.1854808376115171;18.731062752369652;0
-0.60566320359342185;18.990344180235727;0
-4.6027165438469728;19.463170358834077;0
-7.9645950010496414;17.250079027913323;0
-11.829500510950188;16.126466372439722;0
-14.802036789831163;13.449896165862574;0
-17.18249159711889;10.235330112650923;0
-19.819429077547959;6.9419183976798884;0
-20.804464815019159;2.85906344116912;0
-19.744633004105925;-4.300744855101402;-5.7142857142857153
-18.421974821650586;-8.305286415650091;-5.7142857142857153
-16.2969372914078;-11.948086612317134;-5.7142857142857153
-13.462077603583703;-15.0704812587588;-5.7142857142857153
-10.040869646803507;-17.536472721485644;-5.7142857142857153
-5.8637502564244581;-18.2472839542161;-5.7142857142857153
-1.9486388190866264;-19.06698050369431;-5.7142857142857153
2.0513466645936451;-19.05620412456717;-5.7142857142857153
5.9619846046605085;-18.215424188014435;-5.7142857142857153
9.08834344504289;-15.676381986939976;-5.7142857142857153
12.144214288829026;-13.448605804413747;-5.7142857142857153
13.819824258174243;-10.017953695675025;-5.7142857142857153
16.559050447693085;-7.35831414430409;-5.7142857142857153
16.697165585151851;-3.5428237604389614;-5.7142857142857153
16.010838165927172;0;-5.7142857142857153
16.697165585151851;3.5428237604389614;-5.7142857142857153
15.598188811332058;6.9313378637565819;-5.7142857142857153
13.819824258174243;10.017953695675025;-5.7142857142857153
11.439529581771509;12.668231988848515;-5.7142857142857153
9.08834344504289;15.676381986939976;-5.7142857142857153
5.63662475342822;17.22136464292393;-5.7142857142857153
1.9393997392197839;18.016261194460533;-5.7142857142857153
-1.9486388190866264;19.06698050369431;-5.7142857142857153
-5.8637502564244581;18.2472839542161;-5.7142857142857153
-9.5234627937046952;16.632816814732031;-5.7142857142857153
-13.462077603583703;15.0704812587588;-5.7142857142857153
-16.2969372914078;11.948086612317134;-5.7142857142857153
-18.421974821650586;8.305286415650091;-5.7142857142857153
-19.744633004105925;4.300744855101402;-5.7142857142857153
-16.05313445027166;-3.4182787223311637;-11.428571428571431
-16.893341231047938;-8.2463796391759985;-11.428571428571431
-13.492616999735185;-11.328593981624458;-11.428571428571431
-10.351624121880935;-14.255933260973606;-11.428571428571431
-6.5958075083028458;-16.336556504216443;-11.428571428571431
-2.2808178742580667;-16.253788017766986;-11.428571428571431
1.7185865300260592;-16.322812730680141;-11.428571428571431
5.6159173101025734;-15.42236129352866;-11.428571428571431
9.1796966378214826;-13.605915064397898;-11.428571428571431
11.280765517935331;-10.155396813094109;-11.428571428571431
13.402276293796215;-7.1250786133760489;-11.428571428571431
14.727773083722537;-3.671573926318076;-11.428571428571431
15.178529411706549;0;-11.428571428571431
14.727773083722537;3.671573926318076;-11.428571428571431
13.402276293796215;7.1250786133760489;-11.428571428571431
11.280765517935331;10.155396813094109;-11.428571428571431
8.4892456385849524;12.582545989973854;-11.428571428571431
5.1935160182761964;14.262368192903637;-11.428571428571431
1.7185865300260592;16.322812730680141;-11.428571428571431
-2.1092661288692613;15.031259145515575;-11.428571428571431
-6.1447555199498956;15.219386804404637;-11.428571428571431
-10.351624121880935;14.255933260973606;-11.428571428571431
-13.492616999735185;11.328593981624458;-11.428571428571431
-16.893341231047938;8.2463796391759985;-11.428571428571431
-17.231504881704431;3.669195363269325;-11.428571428571431
-9.4633629808903112;-4.0702837826749665;-17.142857142857139
-7.19959146477586;-7.36806159854263;-17.142857142857139
-3.0621727936099008;-7.5990490695656989;-17.142857142857139
0.042311999450462025;-5.488229101841001;-17.142857142857139
2.1296001771227977;-5.0583843334794683;-17.142857142857139
3.8958101742443114;-3.8658908502241096;-17.142857142857139
7.5752158473167039;-3.12066560947402;-17.142857142857139
8.192829119394105;0;-17.142857142857139
11.215033833691033;4.6201152679080844;-17.142857142857139
8.6097813305813631;8.54365931080849;-17.142857142857139
3.9972063376840228;9.494461041763806;-17.142857142857139
0.079418566067163368;10.301268934988341;-17.142857142857139
-4.53351721946088;11.250318688839158;-17.142857142857139
-7.19959146477586;7.36806159854263;-17.142857142857139
-11.142466558935558;4.7924824425963992;-17.142857142857139
